,ID,Título,Descrição,Categoria
100,194401,explique sua tese estudar pelo youtube exige olhar crítico e checagem de informações,além do entretenimento o youtube tem sido utilizado por pessoas de todas as idades para estudos os vídeos incluem animações esquemas resumos e podem chamar a atenção pela qualidade da edição e número de visualizações mas numa época em que a desinformação é a grande ameaça na rede é preciso atenção redobrada para encontrar fontes confiáveis e não se deixar levar apenas pelo apelo visual esse é o alerta feito pela tese de doutorado de estevon nagumo defendida no programa de pósgraduação em educação da unb28032022,pesquisa e ciência
101,194400,explique sua tese cuidado de pessoas dependentes recai sobre famílias e aprofunda desigualdades,a pandemia de covid19 escancarou a necessidade de se falar sobre pessoas que são ou se tornaram incapazes de sobreviver sozinhas e dependem do amparo de outras e do estado as políticas públicas de cuidado entraram na agenda da assistência social a partir da constituição de 1988 mas essa questão ainda é tratada com ambivalência confira o programa explique sua tese com a doutora em política social pela unb liliane fernandes09082022,pesquisa e ciência
102,194399,explique sua tese estudo analisa afetos envolvidos na polarização política no brasil,o receio de conflito tem levado 46 dos brasileiros a evitarem discutir política com amigos e familiares é o que aponta um levantamento recente do datafolha com o objetivo de compreender as particularidades dos afetos envolvidos na polarização política no país o pesquisador mário glória filho defendeu em 2022 a dissertação 34polarização política afetiva empatia desumanização explícita e ideologia política34 pelo programa de pósgraduação em psicologia social do trabalho e das organizações do instituto de psicologia da universidade de brasília pstoipunb10112022,pesquisa e ciência
103,194395,explique sua tese biocatálise é opção sustentável para indústria farmacêutica,o ácido hialurônico é uma substância amplamente utilizada na indústria médica e cosmética por muitos anos ele foi obtido a partir de tecidos de animais como cristas de galo e óleos de peixes com a biocatálise o processo ficou mais sustentável é possível produzir ácido hialurônico a partir de microorganismos que podem ou não ser modificados geneticamente esse foi o tema da tese de doutorado de joão heitor manfrão netto no programa de pósgraduação em biologia molecular da unb com período sanduíche na universidade de lund na suéciatodas as pesquisas apresentadas no programa estão disponíveis no repositório institucional da unb wwwrepositoriounbbr16082021,pesquisa e ciência
104,194394,explique sua tese arquitetura modernista contribui para aprofundar segregação urbana e racial,uma tese de doutorado defendida no departamento de história da unb traçou um paralelo entre a segregação urbana e racial ocorrida nas cidadessatélites de brasília e as townships criadas ao redor de joanesburgo na áfrica do sul outra semelhança entre as duas cidades é a arquitetura modernista marcada pelo uso do concreto a pesquisa de guilherme oliveira lemos traz um olhar crítico sobre essa estética que segundo ele contribuiria para a manutenção de estruturas coloniaisas pesquisas apresentadas no programa estão disponíveis no repositório institucional da unb wwwrepositoriounbbr27042022,pesquisa e ciência
105,194393,explique sua tese constelação familiar é usada para mediar conflitos no judiciário,⁠⁠⁠⁠⁠⁠⁠a ideia de incorporar a visão e a prática terapêutica das constelações familiares ao judiciário surgiu no brasil o movimento começou em 2012 quando o juiz sami storch passou a utilizar a técnica para resolução de conflitos numa vara de família desde então o chamado direito sistêmico tem conquistado espaço mas a institucionalização desse ramo tem gerado uma série de questionamentos confira no explique sua tese o debate levantado pela dissertação de mestrado de raíssa romano defendida no departamento de antropologia da unbtodas as teses e dissertações apresentadas no programa estão disponíveis pelo link wwwrepositoriounbbr28092021,pesquisa e ciência
106,194369,exclusiva  rafael ops,nesta edição do exclusiva conversamos com o músico dj produtor musical ator e dançarino rafael ops ele comenta a força do bloco aparelinho que desfila desde 2012 e é conhecido dos foliões por misturar música eletrônica com hits carnavalescos além disso fala das novidades que o público pode esperar e dos seus planos para depois do carnaval confira a entrevista completa,arte e cultura
107,194368,fala jovem estudantes sugerem programas para o carnaval,,jornalismo
108,194347,unbtv entrevista glitter e impacto ambiental,nesta edição do unbtv entrevista o professor marcelo moreira do instituto de química tira dúvidas sobre o uso do glitter de maneira sustentável esse brilho comum em festas como o carnaval atividades escolares e maquiagens pode ser um vilão do meio ambiente confira,entrevista
109,194319,rede nacional de comunicação pública,no dia 17 de outubro de 2023 no palácio do planalto foi firmado o acordo de ampliação das estações de rádios e tvs universitárias no brasil confira na reportagem as informações deste evento histórico da comunicação pública brasileira,unbtv
110,194313,unb fecha parceria com universidade chinesa para combate à fome,,unbtv
111,194312,unb realiza evento internacional sobre sustentabilidade,,unbtv
112,194240,conheça a unb museu de anatomia humana,todos os anos quase 100 mil pessoas visitam o museu para aprender mais sobre o corpo humano unbtv  junho2016,unbtv
113,194239,unbtv ciência dinossauros e mudança climática,o prof de geologia e paleontologia da faculdade de planaltinaunb rodrigo santucci fala sobre o trabalho de escavação de um fóssil de dinossauro,pesquisa e ciência
114,194155,unbtv entrevista epidemia de dengue,nesta edição do unbtv entrevista o professor da faculdade de ceilândia fceunb wildo navegantes esclarece sobre a dengue as vacinas e como se proteger confira,entrevista
115,194154,fala jovem mulheres em função de combate no exército,recentemente as forças armadas orientaram o governo lula  a se posicionar contra uma ação no stf que tenta permitir que as mulheres possam exercer todas as funções o exército argumenta que a fisiologia feminina pode ser um fator limitador e você o que acha fala jovem,jornalismo
116,194073,como as relações sociais afetam a vida acadêmica,a universidade de brasília possui serviços de apoio à saúde mental da comunidade acadêmica como a coordenação de atenção psicossocial coap e a dasu que ofertam acolhimento psicossocial atendimentos em grupo atendimento nutricional entre outras atividades confira,unbtv
117,194072,alunas se classificam para competição internacional,o grupo ipê consulting formado por estudantes e professores do departamento de administração da unb conquistou classificação inédita na competição internacional sobre negócios – o nibs essa é a primeira equipe brasileira a chegar tão longe na competição as meninas embarcam em março para dublin na irlanda durante o desafio elas terão quatro horas para debater e resolver um caso empresarial,unbtv
118,194071,fala jovem você conhece o candangão,o candangão é o maior campeonato de futebol do df e entorno a competição que ocorre sempre no primeiro semestre de cada ano conta com a participação de dez clubes e as partidas são exibidas no youtube o campeão e o vice garantem vaga na serie do campeonato brasileiro e na copa verde do ano seguinte mas será que os estudantes da unb conhecem o candangão ,jornalismo
119,194064,vinheta2013 canal universitário,,unbtv
120,194063,vinheta 2013zapping,,jornalismo
121,194061,explique sua tese concepção de meio ambiente e natureza,entrevista com a mestre em ciências biológicas deise barreto dias08082013,pesquisa e ciência
122,194060,explique sua tese cine com ciência  luz câmera e educação,tese cine com ciência  luz câmera e educaçãoentrevista com o prof erizaldo borges doutorando da faculdade de educação06052013,pesquisa e ciência
123,194059,explique sua tese estudo experimental de um resíduo de construção e demolição rcd,a mestre em geotecnia pela unb alejandra jiménez fala sobre a tese 34estudo experimental de um resíduo de construção e demolição rcd para utilização em pavimentação34 premiada na xxv edição do prêmio jovem cientista27072012,pesquisa e ciência
